Date,Ticker,Sector,Open,High,Low,Close,Volume,Market_Cap_B,PE_Ratio,Dividend_Yield,Beta
2022-12-13,AAPL,Technology,146.41,147.5,144.44,145.84,7982590.30675872,109.38,22.51,0.912,1.49
2022-12-14,AAPL,Technology,144.16,144.84,143.72,144.24,2939646.5073652645,194.81,27.17,1.489,1.01
2022-12-15,AAPL,Technology,149.1,149.87,147.75,148.94,4748557.621633847,80.37,19.83,0.734,0.42
2022-12-16,AAPL,Technology,150.35,150.32,150.0,150.15,5883297.447977055,293.49,18.13,0.548,1.27
2022-12-19,AAPL,Technology,147.0,148.09,145.64,146.86,7669303.019533995,308.32,21.0,0.777,1.4
2022-12-20,AAPL,Technology,149.71,150.65,147.62,149.4,6852730.978408142,95.17,22.93,3.524,0.85
2022-12-21,AAPL,Technology,154.82,155.94,154.16,155.23,6019639.309057719,257.17,17.99,2.075,1.05
2022-12-22,AAPL,Technology,158.26,160.34,156.28,158.24,2621977.30631678,214.24,25.61,1.711,1.51
2022-12-23,AAPL,Technology,153.43,154.42,153.6,154.04,2190800.9611897296,275.9,26.54,3.436,1.29
2022-12-26,AAPL,Technology,152.64,153.08,152.55,152.82,4126025.9303972125,127.4,14.54,0.37,0.26
2022-12-27,AAPL,Technology,156.41,157.87,154.75,156.43,6281941.524639631,96.37,20.76,0.228,2.18
2022-12-28,AAPL,Technology,154.79,156.88,153.24,154.56,2797104.993721139,336.04,28.46,1.624,1.29
2022-12-29,AAPL,Technology,156.62,158.22,153.14,155.92,6890266.875608896,296.04,27.48,1.645,1.69
2022-12-30,AAPL,Technology,158.38,158.87,157.19,158.22,9036944.901183449,411.52,23.14,0.0,1.59
2023-01-02,AAPL,Technology,156.56,157.47,154.34,156.18,1721274.1452164783,261.59,18.52,2.428,1.38
2023-01-03,AAPL,Technology,156.61,158.1,155.81,156.6,1819651.4092747606,371.78,32.74,2.371,1.06
2023-01-04,AAPL,Technology,148.26,148.94,147.06,148.06,2963072.986138798,308.14,29.23,0.0,0.7
2023-01-05,AAPL,Technology,145.27,147.04,144.41,145.89,4054463.243552298,218.7,13.7,1.501,1.57
2023-01-06,AAPL,Technology,145.43,147.33,144.66,145.79,2264360.8470926876,320.33,10.23,0.693,1.15
2023-01-09,AAPL,Technology,142.87,143.31,142.81,143.07,8423549.68530719,405.57,26.12,0.977,0.95
2023-01-10,AAPL,Technology,147.77,149.93,145.28,147.81,4398819.656715145,390.16,14.12,2.182,1.43
2023-01-11,AAPL,Technology,143.91,146.12,142.66,144.57,3360542.3539131596,236.32,16.87,0.04,1.56
2023-01-12,AAPL,Technology,143.46,144.48,143.13,143.97,1196442.7452093128,209.2,31.77,1.527,0.91
2023-01-13,AAPL,Technology,144.54,146.56,143.93,144.86,1301371.0603842554,295.18,10.21,0.0,0.58
2023-01-16,AAPL,Technology,149.87,150.33,147.85,149.17,3979658.1244719564,209.77,36.34,2.999,0.87
2023-01-17,AAPL,Technology,145.63,147.26,144.96,145.88,734674.675388632,303.08,23.63,1.566,1.34
2023-01-18,AAPL,Technology,149.46,150.41,148.61,149.49,6641485.303679528,342.05,31.08,1.718,0.29
2023-01-19,AAPL,Technology,149.63,150.89,149.12,150.08,2926425.6129032015,227.08,12.46,1.736,1.01
2023-01-20,AAPL,Technology,148.17,148.96,146.79,,31647353.289593574,87.24,38.63,1.935,1.06
2023-01-23,AAPL,Technology,149.47,151.31,148.52,149.8,16445153.561265256,228.87,31.91,2.444,0.74
2023-01-24,AAPL,Technology,150.46,152.44,149.6,150.9,2879092.3653650745,125.15,29.17,2.066,1.29
2023-01-25,AAPL,Technology,149.87,150.98,148.9,149.85,3034520.8591337563,87.41,19.11,0.0,1.4
2023-01-26,AAPL,Technology,149.86,152.63,149.14,150.6,6562663.237126254,390.27,13.03,1.545,0.33
2023-01-27,AAPL,Technology,149.39,150.48,149.55,150.13,10769416.042846162,323.32,33.79,1.227,1.48
2023-01-30,AAPL,Technology,150.58,152.38,148.85,151.01,1038595.2737601199,184.94,22.32,1.184,0.42
2023-01-31,AAPL,Technology,152.67,153.58,153.22,153.38,936155.7809513819,146.84,11.47,1.847,1.08
2023-02-01,AAPL,Technology,157.72,159.47,157.45,158.34,2115021.711959961,197.04,32.97,2.093,0.78
2023-02-02,AAPL,Technology,155.17,156.06,154.99,155.42,4915560.325512557,315.05,31.35,0.0,0.96
2023-02-03,AAPL,Technology,162.46,162.32,161.66,161.97,4628815.2757655885,238.36,34.23,0.875,1.11
2023-02-06,AAPL,Technology,157.01,158.87,155.22,156.9,6912486.8225476835,299.75,14.72,3.603,1.08
2023-02-07,AAPL,Technology,157.09,158.09,156.22,157.07,1411568.0408358234,229.23,21.78,2.316,1.6
2023-02-08,AAPL,Technology,159.0,160.9,157.76,159.33,646093.3622453263,189.29,24.18,1.749,0.93
2023-02-09,AAPL,Technology,161.43,161.84,159.44,160.74,5960172.232601564,274.46,10.13,0.0,0.42
2023-02-10,AAPL,Technology,159.38,160.55,158.49,159.55,,391.56,14.85,1.34,1.74
2023-02-13,AAPL,Technology,158.9,160.87,158.4,159.56,795764.4428213778,97.59,13.07,0.272,1.33
2023-02-14,AAPL,Technology,158.93,159.1,158.41,158.75,3618407.6892015096,370.05,30.38,3.696,0.82
2023-02-15,AAPL,Technology,157.06,159.38,156.3,157.67,5695705.237799383,318.89,19.59,3.325,1.97
2023-02-16,AAPL,Technology,160.43,161.86,159.57,160.68,3001311.7693544016,123.75,18.7,2.025,1.08
2023-02-17,AAPL,Technology,162.33,162.57,162.13,162.32,2372621.760313178,96.4,12.85,0.141,0.78
2023-02-20,AAPL,Technology,161.51,162.07,160.01,160.91,2923951.279682976,333.3,24.2,0.412,1.57
2023-02-21,AAPL,Technology,164.12,165.84,162.45,164.13,2522073.822069411,483.12,21.5,0.867,0.98
2023-02-22,AAPL,Technology,165.99,167.63,163.44,,1272338.3954266973,496.24,15.53,3.85,1.44
2023-02-23,AAPL,Technology,169.54,170.09,167.63,168.71,1982211.1581364048,172.73,27.02,2.834,0.69
2023-02-24,AAPL,Technology,170.63,172.04,170.4,171.27,4708575.287527165,119.45,18.15,2.714,1.37
2023-02-27,AAPL,Technology,168.98,170.08,168.29,169.36,4094581.118053326,434.6,25.83,3.252,1.36
2023-02-28,AAPL,Technology,168.12,170.76,165.33,168.3,3677125.40215424,182.6,23.23,1.259,0.96
2023-03-01,AAPL,Technology,171.07,172.31,169.2,171.2,1628868.3415886695,93.7,13.49,0.0,1.29
2023-03-02,AAPL,Technology,173.58,175.58,172.44,173.73,2878983.350534107,414.25,31.79,0.0,0.89
2023-03-03,AAPL,Technology,175.04,176.86,171.84,174.33,712157.5667245836,297.58,29.35,0.925,1.5
2023-03-06,AAPL,Technology,175.73,176.76,173.46,175.36,3704036.262232183,147.73,11.78,2.183,1.2
2023-03-07,AAPL,Technology,180.25,181.04,178.55,180.06,8887891.435235307,363.98,26.28,1.583,0.55
2023-03-08,AAPL,Technology,178.48,179.98,177.5,178.82,1164855.3888917149,220.13,27.84,2.741,1.46
2023-03-09,AAPL,Technology,181.85,182.77,179.84,181.26,2169160.1624189382,228.16,20.33,0.456,1.21
2023-03-10,AAPL,Technology,182.12,182.19,180.04,181.29,4115927.4321064507,116.25,16.89,2.6,1.28
2023-03-13,AAPL,Technology,181.85,183.24,179.11,181.27,7857584.833527514,271.37,2.25,2.166,1.48
2023-03-14,AAPL,Technology,184.62,187.08,184.09,185.55,2388659.215019958,218.94,17.02,0.445,1.37
2023-03-15,AAPL,Technology,189.27,191.12,186.84,189.01,2013579.9581562646,212.56,29.61,0.0,1.76
2023-03-16,AAPL,Technology,191.63,193.64,191.17,192.49,823858.2771168434,199.02,19.56,0.0,1.67
2023-03-17,AAPL,Technology,197.27,199.51,195.97,197.75,3514496.0107550877,491.35,16.15,2.553,1.16
2023-03-20,AAPL,Technology,197.7,198.58,198.57,198.57,13652773.258780546,125.48,32.86,2.321,1.07
2023-03-21,AAPL,Technology,201.98,203.53,200.08,201.77,3969500.8861035197,548.73,24.2,0.963,0.85
2023-03-22,AAPL,Technology,201.78,203.62,199.24,201.41,3218431.588601961,338.17,28.66,0.896,1.8
2023-03-23,AAPL,Technology,202.56,206.0,201.0,203.35,4095738.56818128,159.02,26.12,1.809,1.58
2023-03-24,AAPL,Technology,203.41,204.11,202.8,203.64,3243733.68832398,284.27,27.32,2.095,0.66
2023-03-27,AAPL,Technology,204.07,206.77,201.17,204.16,1850358.4580954313,269.38,6.06,0.0,0.9
2023-03-28,AAPL,Technology,206.24,207.68,205.19,206.51,5817004.177081556,227.62,26.51,1.975,0.83
2023-03-29,AAPL,Technology,202.86,205.65,200.61,203.64,3828689.2345789713,137.03,12.24,0.363,1.77
2023-03-30,AAPL,Technology,211.3,212.1,210.83,211.47,3309571.478732177,387.45,25.22,2.983,0.85
2023-03-31,AAPL,Technology,208.33,209.25,205.3,207.81,1651581.3500913575,487.73,20.99,2.646,0.11
2023-04-03,AAPL,Technology,202.56,204.13,202.72,203.43,8141260.286570169,534.2,29.14,0.608,0.79
2023-04-04,AAPL,Technology,206.96,209.08,206.75,207.84,5205841.517177477,297.52,24.72,0.0,0.94
2023-04-05,AAPL,Technology,210.66,214.28,208.26,210.96,2219861.609501303,587.24,15.5,3.3,0.88
2023-04-06,AAPL,Technology,214.45,215.12,211.98,213.5,6591407.056531882,167.31,27.91,0.771,0.86
2023-04-07,AAPL,Technology,216.45,217.38,214.5,216.09,2307558.075362879,623.63,32.95,0.0,0.97
2023-04-10,AAPL,Technology,216.6,219.24,214.6,216.21,1890964.4639086816,446.84,15.91,1.95,0.27
2023-04-11,AAPL,Technology,212.6,215.34,211.2,212.89,1920714.5145366953,500.46,20.31,2.608,0.89
2023-04-12,AAPL,Technology,213.56,215.43,212.2,213.36,946240.470463157,424.02,21.69,1.363,0.98
2023-04-13,AAPL,Technology,209.89,213.2,208.46,210.93,4547461.241451272,547.82,17.98,1.527,0.89
2023-04-14,AAPL,Technology,215.09,219.37,210.15,214.8,907272.9175041387,411.94,13.47,4.667,0.94
2023-04-17,AAPL,Technology,215.29,216.01,212.95,214.4,1383447.7598946607,273.67,24.57,3.343,1.47
2023-04-18,AAPL,Technology,211.62,212.78,209.38,211.39,764584.9324825463,319.27,20.2,2.698,0.92
2023-04-19,AAPL,Technology,211.12,212.93,208.17,210.33,3077878.795872566,394.97,21.24,0.735,1.24
2023-04-20,AAPL,Technology,212.54,214.93,209.31,212.06,2942516.3594424864,267.96,17.26,2.99,1.41
2023-04-21,AAPL,Technology,209.28,212.99,207.06,210.08,2600755.7940519797,208.38,12.81,1.495,1.85
2023-04-24,AAPL,Technology,207.97,209.22,204.48,207.14,1575677.0544777391,554.06,24.99,0.558,0.81
2023-04-25,AAPL,Technology,207.31,208.69,207.59,208.21,1438967.4598649768,359.9,43.26,1.792,1.15
2023-04-26,AAPL,Technology,209.37,211.91,205.91,209.3,4524686.742226772,152.4,34.26,2.955,0.85
2023-04-27,AAPL,Technology,206.81,208.41,207.0,207.56,2223545.713119949,445.91,16.2,1.076,0.98
2023-04-28,AAPL,Technology,204.96,207.84,203.6,205.96,4079360.6271784045,132.02,18.78,2.365,0.52
2023-05-01,AAPL,Technology,206.83,207.98,206.33,206.99,1759122.9513491546,276.75,22.92,1.993,0.79
2023-05-02,AAPL,Technology,201.34,203.0,200.19,201.76,3710747.585982563,161.53,16.6,0.038,1.29
2023-05-03,AAPL,Technology,196.78,198.38,194.91,196.81,8139950.249632161,437.41,33.94,3.685,1.37
2023-05-04,AAPL,Technology,194.57,196.56,192.52,194.42,4927370.616714059,98.59,33.27,0.915,1.35
2023-05-05,AAPL,Technology,192.94,195.78,192.51,193.83,2449293.8763593286,323.5,21.27,1.748,1.2
2023-05-08,AAPL,Technology,194.33,198.22,191.65,195.07,3913878.089843836,575.93,15.69,3.148,1.23
2023-05-09,AAPL,Technology,200.52,202.19,198.95,200.41,2762189.9351219465,590.52,16.69,1.871,1.17
2023-05-10,AAPL,Technology,203.34,205.12,202.21,203.66,3287099.520822097,511.34,18.01,0.696,0.7
2023-05-11,AAPL,Technology,203.7,205.12,201.39,203.24,2602732.111774685,397.15,18.18,1.836,0.32
2023-05-12,AAPL,Technology,203.64,206.09,201.21,203.33,2913790.46221053,266.49,20.86,0.336,1.25
2023-05-15,AAPL,Technology,200.51,200.37,199.23,199.82,3792232.0956847724,150.74,20.24,2.922,0.59
2023-05-16,AAPL,Technology,200.3,201.79,198.08,199.92,1630910.344256817,465.01,37.25,0.92,1.66
2023-05-17,AAPL,Technology,198.9,201.25,197.48,199.04,1605402.113393941,119.72,12.67,3.05,0.91
2023-05-18,AAPL,Technology,200.7,202.0,199.35,200.35,1236778.053800647,502.39,14.8,2.29,0.95
2023-05-19,AAPL,Technology,197.09,199.3,195.17,197.53,1066411.9213530533,202.55,15.47,0.0,0.97
2023-05-22,AAPL,Technology,199.15,201.22,197.91,199.53,1394298.6897246912,549.47,21.73,1.395,1.76
2023-05-23,AAPL,Technology,205.79,206.61,203.13,205.2,3655062.5141811827,348.9,34.15,1.473,1.64
2023-05-24,AAPL,Technology,204.85,206.31,203.95,204.96,1749864.1934677907,171.02,24.52,2.475,1.22
2023-05-25,AAPL,Technology,207.22,207.67,205.16,206.61,4683377.637341607,195.91,13.79,2.511,1.34
2023-05-26,AAPL,Technology,210.01,209.95,208.82,209.34,3349426.262226787,521.7,27.56,1.861,0.28
2023-05-29,AAPL,Technology,208.74,208.43,207.7,207.99,824099.9092187047,511.95,8.19,1.556,0.74
2023-05-30,AAPL,Technology,209.87,210.98,205.88,209.0,5170515.280649498,541.51,14.19,2.295,1.09
2023-05-31,AAPL,Technology,209.07,210.11,208.25,209.21,5766403.027119157,373.29,18.78,0.904,0.96
2023-06-01,AAPL,Technology,209.37,210.77,209.13,209.75,1630335.0888156143,412.27,27.95,2.286,1.12
2023-06-02,AAPL,Technology,207.17,207.09,206.9,207.0,4386903.047836742,434.68,22.09,1.284,1.36
2023-06-05,AAPL,Technology,206.99,208.5,206.53,207.26,1794884.5024826818,144.39,26.45,0.0,0.73
2023-06-06,AAPL,Technology,209.49,209.78,208.63,209.28,3500335.0964650265,456.5,27.46,2.112,1.81
2023-06-07,AAPL,Technology,215.36,218.15,211.05,214.91,1348968.9462986903,592.96,13.77,1.264,0.3
2023-06-08,AAPL,Technology,219.21,220.87,216.93,218.8,931755.2792026439,265.07,32.41,0.909,0.71
2023-06-09,AAPL,Technology,227.17,228.32,226.53,227.45,2500566.7578144073,459.43,12.48,1.822,1.31
2023-06-12,AAPL,Technology,223.74,227.26,220.03,224.49,2997801.4789019874,580.39,21.43,3.423,1.07
2023-06-13,AAPL,Technology,228.04,230.02,224.92,228.2,2474686.3395770076,589.53,28.21,1.139,1.97
2023-06-14,AAPL,Technology,228.31,230.27,227.77,229.13,1427133.7344107442,687.23,3.54,1.008,1.51
2023-06-15,AAPL,Technology,239.28,238.84,238.03,238.35,2470844.755745986,125.34,33.66,2.583,1.2
2023-06-16,AAPL,Technology,234.71,239.81,232.45,235.07,3947157.773274809,624.68,22.64,0.649,1.07
2023-06-19,AAPL,Technology,230.9,232.35,231.15,231.7,3167885.469359261,391.61,29.22,3.402,0.33
2023-06-20,AAPL,Technology,228.3,229.73,229.11,229.39,3714485.453472412,283.16,40.86,1.502,0.38
2023-06-21,AAPL,Technology,221.13,222.66,219.09,220.8,2045022.5201200303,199.06,11.76,0.11,0.82
2023-06-22,AAPL,Technology,219.19,222.02,215.04,218.89,7423806.880909524,563.46,23.11,3.767,1.38
2023-06-23,AAPL,Technology,215.73,218.47,214.23,216.08,1435004.6741409784,487.84,19.91,0.0,0.35
2023-06-26,AAPL,Technology,215.9,218.57,214.35,216.83,4598736.767389911,257.74,30.14,0.896,1.56
2023-06-27,AAPL,Technology,218.14,220.49,216.49,218.34,7476862.163447846,282.21,23.4,1.712,1.52
2023-06-28,AAPL,Technology,225.46,228.36,224.21,225.89,4577372.332528769,593.4,18.4,0.656,1.05
2023-06-29,AAPL,Technology,230.34,232.09,227.41,229.93,2836930.0043104175,115.88,5.0,1.881,0.97
2023-06-30,AAPL,Technology,227.97,229.49,225.91,227.73,2258456.260639264,208.37,27.7,0.675,1.66
2023-07-03,AAPL,Technology,223.93,226.39,221.9,224.23,6751406.123402409,377.36,28.0,1.788,1.66
2023-07-04,AAPL,Technology,225.76,228.36,224.7,226.39,1207324.7897409957,265.07,18.8,1.475,0.4
2023-07-05,AAPL,Technology,222.27,222.1,220.32,221.2,1657652.5246844469,342.82,17.47,0.239,1.46
2023-07-06,AAPL,Technology,228.56,230.55,226.98,228.66,2474897.56229285,155.39,31.67,0.0,1.22
2023-07-07,AAPL,Technology,234.14,234.05,233.47,233.7,7774483.8677612385,460.21,13.42,0.55,1.32
2023-07-10,AAPL,Technology,231.08,233.38,229.82,231.91,4264507.874352472,484.83,19.58,1.952,1.18
2023-07-11,AAPL,Technology,224.92,225.72,224.17,224.95,1660066.0837741157,625.29,15.59,2.26,0.94
2023-07-12,AAPL,Technology,229.52,231.39,229.81,230.61,2630763.342217902,543.61,25.79,2.81,1.41
2023-07-13,AAPL,Technology,230.33,232.76,229.0,230.32,2126469.8155180467,421.88,25.53,1.662,0.98
2023-07-14,AAPL,Technology,236.73,239.39,232.79,235.64,1989010.2386035798,477.96,16.95,2.63,1.57
2023-07-17,AAPL,Technology,228.8,230.9,226.0,229.06,6486428.901840717,413.78,17.78,2.019,1.01
2023-07-18,AAPL,Technology,225.73,227.11,226.33,226.77,1251407.9175942356,175.98,2.31,0.0,0.79
2023-07-19,AAPL,Technology,225.91,227.87,226.27,226.98,10080834.440874524,133.68,25.08,0.864,0.94
2023-07-20,AAPL,Technology,227.1,229.86,225.3,227.35,5837194.135680446,302.99,27.61,0.199,1.01
2023-07-21,AAPL,Technology,224.92,226.38,224.65,225.69,7015293.919953056,125.41,23.26,2.785,1.38
2023-07-24,AAPL,Technology,227.31,230.29,226.44,228.4,2364181.2881022585,493.99,23.4,2.719,1.37
2023-07-25,AAPL,Technology,224.77,226.59,222.63,224.19,2943298.639680729,177.31,24.32,1.396,1.55
2023-07-26,AAPL,Technology,223.71,224.86,222.96,223.8,1198754.584811451,138.98,20.78,1.176,0.66
2023-07-27,AAPL,Technology,223.99,226.66,222.88,224.46,2264209.6487437803,383.49,15.61,0.0,1.08
2023-07-28,AAPL,Technology,227.63,227.38,226.01,,4618397.739854175,563.31,11.97,0.599,1.22
2023-07-31,AAPL,Technology,228.92,230.96,228.94,229.81,8098943.210139478,395.03,24.29,3.772,1.73
2023-08-01,AAPL,Technology,226.37,227.44,223.76,225.34,1506033.946972435,658.35,10.75,1.237,0.78
2023-08-02,AAPL,Technology,218.89,219.55,218.9,219.3,2531052.656947457,332.57,12.9,1.802,0.88
2023-08-03,AAPL,Technology,225.39,226.81,223.07,224.51,2940501.037864618,648.77,15.29,2.524,1.59
2023-08-04,AAPL,Technology,226.27,227.36,224.37,226.04,1230520.1922424748,574.68,8.36,2.678,1.3
2023-08-07,AAPL,Technology,223.9,225.59,221.12,223.17,4945281.606937245,583.43,26.23,1.361,1.25
2023-08-08,AAPL,Technology,230.69,231.15,227.88,229.58,1969335.5661940295,152.61,6.22,2.54,0.7
2023-08-09,AAPL,Technology,229.76,232.41,227.54,230.24,2851132.2503551883,497.42,15.03,2.064,1.07
2023-08-10,AAPL,Technology,236.4,236.77,233.4,235.32,2382439.3069457896,519.96,16.65,2.631,1.09
2023-08-11,AAPL,Technology,235.53,236.72,234.71,235.79,1881280.1727018899,303.33,15.37,0.0,1.01
2023-08-14,AAPL,Technology,244.44,246.96,242.68,244.73,3252935.93184645,243.9,14.95,0.067,0.59
2023-08-15,AAPL,Technology,252.25,255.44,249.75,252.65,2811063.093922726,262.64,29.9,0.923,0.75
2023-08-16,AAPL,Technology,251.83,253.68,249.45,251.72,2519823.6639214796,192.52,24.97,0.916,1.17
2023-08-17,AAPL,Technology,255.44,257.85,254.82,256.33,,326.61,33.35,2.03,0.84
2023-08-18,AAPL,Technology,259.65,260.42,258.54,259.51,4088412.331086849,519.92,12.06,0.0,1.1
2023-08-21,AAPL,Technology,266.22,267.02,264.98,266.11,10402243.769871796,633.88,21.17,1.602,1.13
2023-08-22,AAPL,Technology,262.39,262.16,261.17,261.7,3605319.9012946566,449.94,16.55,1.754,0.61
2023-08-23,AAPL,Technology,266.03,269.84,261.64,265.14,6565129.231450572,377.59,21.66,0.527,0.38
2023-08-24,AAPL,Technology,270.24,271.04,269.55,270.41,1235325.0013262325,521.64,20.27,2.493,1.99
2023-08-25,AAPL,Technology,261.54,263.22,261.16,262.06,3650712.8487073984,198.0,23.42,1.828,1.56
2023-08-28,AAPL,Technology,256.07,257.6,255.84,256.69,1516388.648417566,761.13,30.46,2.018,0.87
2023-08-29,AAPL,Technology,246.72,249.66,244.98,247.47,1162580.3713833508,284.35,30.92,0.1,0.11
2023-08-30,AAPL,Technology,245.38,248.07,244.69,246.47,1948245.9536309158,271.17,22.82,2.647,1.36
2023-08-31,AAPL,Technology,249.46,253.11,247.43,249.85,7529427.247163789,440.29,22.64,1.137,1.43
2023-09-01,AAPL,Technology,256.22,257.87,255.41,256.81,6356643.726516776,371.5,32.23,0.0,1.02
2023-09-04,AAPL,Technology,258.56,258.91,255.51,257.36,3875182.457385857,325.56,45.85,1.68,1.39
2023-09-05,AAPL,Technology,265.26,266.18,263.65,265.11,1118064.4829342116,402.79,31.71,2.322,1.1
2023-09-06,AAPL,Technology,258.34,262.04,253.65,258.73,2849355.9493663986,201.88,26.58,0.344,0.01
2023-09-07,AAPL,Technology,251.21,251.63,250.35,251.01,4037717.0606966033,688.38,26.18,1.355,1.28
2023-09-08,AAPL,Technology,250.05,253.8,249.17,250.96,3696420.070430821,130.62,21.88,2.077,0.69
2023-09-11,AAPL,Technology,252.75,255.58,250.54,252.89,899275.2962633327,142.55,45.69,2.463,2.13
2023-09-12,AAPL,Technology,253.26,255.32,251.05,252.95,1752891.9177042814,220.32,21.94,2.493,1.02
2023-09-13,AAPL,Technology,243.71,245.3,241.89,243.73,3125627.325280183,730.53,34.83,0.414,1.82
2023-09-14,AAPL,Technology,243.3,245.17,241.46,243.54,4758312.45297404,310.17,13.87,2.147,2.06
2023-09-15,AAPL,Technology,239.19,239.89,235.98,238.02,702717.6998654692,133.57,17.22,1.297,1.03
2023-09-18,AAPL,Technology,241.99,242.97,239.04,241.07,2918304.09799617,397.47,28.46,2.999,0.51
2023-09-19,AAPL,Technology,243.16,245.92,240.34,242.86,3613307.583393891,597.68,32.17,2.411,0.67
2023-09-20,AAPL,Technology,239.11,241.89,236.04,238.94,5925220.099920085,500.41,27.29,3.69,1.12
2023-09-21,AAPL,Technology,237.21,238.21,235.44,236.93,5309457.960289652,611.82,27.36,2.063,1.28
2023-09-22,AAPL,Technology,231.9,233.11,232.1,232.6,4914988.261041579,595.25,19.87,2.887,1.52
2023-09-25,AAPL,Technology,232.28,234.6,230.66,232.52,1867370.1186209568,538.68,34.06,2.847,1.35
2023-09-26,AAPL,Technology,235.61,241.13,233.26,236.7,859751.3547256252,369.66,12.85,1.941,0.93
2023-09-27,AAPL,Technology,232.64,233.76,231.94,232.69,2482714.485238773,413.18,-0.24,0.26,1.02
2023-09-28,AAPL,Technology,235.09,237.38,230.73,234.99,6590516.486231073,286.43,14.03,0.9,0.79
2023-09-29,AAPL,Technology,232.3,236.38,230.46,232.94,8670336.580358032,252.3,32.91,2.237,1.41
2023-10-02,AAPL,Technology,230.86,230.73,228.15,229.8,5375619.448705495,521.57,21.73,0.581,1.35
2023-10-03,AAPL,Technology,230.48,231.51,226.62,229.54,4415089.112998912,560.82,18.46,2.77,0.89
2023-10-04,AAPL,Technology,225.95,227.78,221.78,225.45,4264125.828413147,529.58,11.69,3.384,0.88
2023-10-05,AAPL,Technology,223.45,224.91,221.88,223.38,2214897.9258624883,175.11,17.07,2.416,1.31
2023-10-06,AAPL,Technology,219.55,219.93,217.19,218.74,2984544.7914781994,147.72,10.07,2.569,1.13
2023-10-09,AAPL,Technology,225.82,227.77,225.15,226.65,10515371.196140816,592.94,17.57,1.486,1.84
2023-10-10,AAPL,Technology,227.64,228.04,226.26,226.98,1689949.8230333722,305.95,24.54,1.105,0.87
2023-10-11,AAPL,Technology,223.46,225.21,223.19,224.3,10123248.349755112,544.82,30.78,0.872,0.73
2023-10-12,AAPL,Technology,226.01,226.0,224.64,225.34,2609268.0304318764,358.21,18.07,1.101,1.09
2023-10-13,AAPL,Technology,224.56,226.69,223.45,225.07,8267167.2607251275,178.39,21.34,1.419,1.2
2023-10-16,AAPL,Technology,225.2,225.06,223.37,224.35,1221059.51330643,397.79,21.3,0.0,1.62
2023-10-17,AAPL,Technology,228.02,229.29,225.33,227.01,,297.1,22.0,0.977,0.61
2023-10-18,AAPL,Technology,229.48,230.56,229.89,230.29,1951796.727121385,555.19,21.53,0.0,1.06
